temperatura_sala,consumo_iluminacion,temperatura_exterior,humedad_exterior,temperatura_meteorologica,hora,dia_semana,mes,es_fin_de_semana,rango_termico
20.033333333333296,10,0.5333333333333329,96.0,0.0666666666666667,7,6,1,1,2
20.0,10,0.2666666666666669,96.0,-0.15,7,6,1,1,2
20.0,10,0.0666666666666666,96.0,-0.366666666666667,7,6,1,1,2
20.0,10,-0.2999999999999999,96.0,-0.5833333333333329,7,6,1,1,2
20.0,10,-0.6333333333333329,96.0,-0.8,8,6,1,1,2
20.0,10,-0.966666666666667,95.5,-0.8,8,6,1,1,2
20.0,20,-1.03333333333333,95.0,-0.8,8,6,1,1,2
20.0,10,-0.9,94.5,-0.8,8,6,1,1,2
20.0,0,-0.966666666666667,94.0,-0.8,8,6,1,1,2
20.1,0,-1.05,93.5,-0.8,8,6,1,1,2
20.1666666666667,0,-1.2,93.0,-0.8,9,6,1,1,2
20.2,0,-1.13333333333333,92.5,-0.633333333333333,9,6,1,1,2
20.26,10,-1.13333333333333,92.0,-0.466666666666667,9,6,1,1,2
20.39,0,-1.26,91.5,-0.3,9,6,1,1,2
20.5,0,-1.32333333333333,91.0,-0.133333333333333,9,6,1,1,2
20.56666666666669,0,-1.32333333333333,90.5,0.0333333333333333,9,6,1,1,2
20.82333333333329,0,-1.29,90.0,0.2,10,6,1,1,2
20.963333333333296,0,-1.23,89.5,0.3833333333333329,10,6,1,1,2
21.1333333333333,0,-1.16666666666667,89.0,0.566666666666667,10,6,1,1,2
21.2,0,-1.03333333333333,88.5,0.75,10,6,1,1,2
21.29,0,-0.866666666666667,88.0,0.933333333333333,10,6,1,1,2
21.29,0,-0.6666666666666669,87.5,1.11666666666667,10,6,1,1,2
21.39,0,-0.466666666666667,87.0,1.3,11,6,1,1,2
21.39,0,-0.3333333333333329,85.1666666666667,1.48333333333333,11,6,1,1,2
21.39,0,-0.1333333333333329,83.3333333333333,1.66666666666667,11,6,1,1,2
21.1966666666667,0,0.1,81.5,1.85,11,6,1,1,2
20.89,0,0.2666666666666669,79.6666666666667,2.03333333333333,11,6,1,1,2
20.963333333333296,0,0.3333333333333329,77.8333333333333,2.216666666666669,11,6,1,1,2
21.1333333333333,0,0.4,76.0,2.4,12,6,1,1,2
21.26,0,0.5,75.1666666666667,2.4833333333333294,12,6,1,1,2
21.29,0,0.5666666666666669,74.3333333333333,2.56666666666667,12,6,1,1,2
21.29,0,0.6999999999999998,73.5,2.65,12,6,1,1,2
21.29,0,0.833333333333333,72.6666666666667,2.7333333333333294,12,6,1,1,2
21.29,0,0.933333333333333,71.8333333333333,2.81666666666667,12,6,1,1,2
21.29,0,1.0,71.0,2.9,13,6,1,1,2
21.26,0,1.06666666666667,69.6666666666667,2.91666666666667,13,6,1,1,2
21.1333333333333,0,1.26,68.3333333333333,2.93333333333333,13,6,1,1,2
21.1,0,1.32333333333333,67.0,2.95,13,6,1,1,2
21.1,0,1.39,65.6666666666667,2.966666666666669,13,6,1,1,2
21.0,0,1.53333333333333,64.3333333333333,2.9833333333333294,13,6,1,1,2
20.775,0,1.6,63.0,3.0,14,6,1,1,2
20.416,0,1.7,62.33333333333329,3.0166666666666706,14,6,1,1,2
20.0966666666667,0,1.73,61.66666666666671,3.03333333333333,14,6,1,1,2
19.7633333333333,0,1.79,61.0,3.05,14,6,1,1,2
19.73,10,1.79,60.33333333333329,3.06666666666667,14,6,1,1,2
19.8566666666667,0,1.79,59.66666666666671,3.083333333333329,14,6,1,1,2
19.9842857142857,0,1.79,59.0,3.1,15,6,1,1,2
20.08125,0,1.79,59.16666666666671,3.03333333333333,15,6,1,1,2
20.1461538461538,0,1.79,59.33333333333329,2.966666666666669,15,6,1,1,2
20.2,0,1.73,59.5,2.9,15,6,1,1,2
20.29,0,1.66666666666667,59.66666666666671,2.833333333333329,15,6,1,1,2
20.3185714285714,0,1.6,59.83333333333329,2.7666666666666706,15,6,1,1,2
20.39,0,1.46333333333333,60.0,2.7,16,6,1,1,2
20.39,0,1.32333333333333,62.16666666666671,2.38333333333333,16,6,1,1,2
20.434,0,1.2,64.3333333333333,2.06666666666667,16,6,1,1,2
20.39,0,1.2,66.5,1.75,16,6,1,1,2
20.365,0,0.733333333333333,68.6666666666667,1.43333333333333,16,6,1,1,2
20.3566666666667,10,0.325,70.8333333333333,1.11666666666667,16,6,1,1,2
20.29,10,-0.0333333333333332,73.0,0.8,17,6,1,1,2
20.23,10,-0.2666666666666669,74.6666666666667,0.533333333333333,17,6,1,1,2
20.15,20,-0.5333333333333329,76.3333333333333,0.266666666666667,17,6,1,1,2
20.1,10,-0.833333333333333,78.0,0.0,17,6,1,1,2
20.1,10,-1.03333333333333,79.6666666666667,-0.266666666666667,17,6,1,1,2
20.1,20,-1.42666666666667,81.3333333333333,-0.533333333333333,17,6,1,1,2
20.06666666666669,20,-1.9,83.0,-0.8,18,6,1,1,2
20.075,20,-2.23,82.3333333333333,-0.8333333333333329,18,6,1,1,2
20.1,30,-2.43,81.6666666666667,-0.866666666666667,18,6,1,1,2
20.1,20,-2.566666666666669,81.0,-0.9,18,6,1,1,2
20.1666666666667,20,-2.833333333333329,80.3333333333333,-0.933333333333333,18,6,1,1,2
20.29,10,-3.03,79.6666666666667,-0.966666666666667,18,6,1,1,2
20.31,0,-3.16333333333333,79.0,-1.0,19,6,1,1,2
20.39,10,-3.32666666666667,78.0,-1.03333333333333,19,6,1,1,2
20.4541666666667,10,-3.475,77.0,-1.06666666666667,19,6,1,1,2
20.51875,10,-3.56,76.0,-1.1,19,6,1,1,2
20.60625,10,-3.59,75.0,-1.13333333333333,19,6,1,1,2
20.6666666666667,10,-3.59,74.0,-1.16666666666667,19,6,1,1,2
20.7064285714286,10,-3.53,73.0,-1.2,20,6,1,1,2
20.7736363636364,20,-3.645,74.1666666666667,-1.25,20,6,1,1,2
20.7818181818182,30,-3.545,75.3333333333333,-1.3,20,6,1,1,2
20.79,20,-3.57722222222222,76.5,-1.35,20,6,1,1,2
20.89,20,-3.68444444444444,77.6666666666667,-1.4,20,6,1,1,2
20.89,20,-3.81444444444444,78.8333333333333,-1.45,20,6,1,1,2
20.89,30,-3.76,80.0,-1.5,21,6,1,1,2
20.9175,10,-3.821666666666669,80.3333333333333,-1.56666666666667,21,6,1,1,2
21.0,0,-4.01444444444444,80.6666666666667,-1.63333333333333,21,6,1,1,2
21.0,10,-4.065,81.0,-1.7,21,6,1,1,2
21.0,20,-4.15722222222222,81.3333333333333,-1.76666666666667,21,6,1,1,2
21.0,10,-4.298888888888889,81.6666666666667,-1.8333333333333297,21,6,1,1,2
20.9266666666667,10,-4.41666666666667,82.0,-1.9,22,6,1,1,2
20.89,10,-4.42222222222222,82.1666666666667,-1.9666666666666697,22,6,1,1,2
20.89,10,-4.33277777777778,82.3333333333333,-2.03333333333333,22,6,1,1,2
20.79,10,-4.2144444444444495,82.5,-2.1,22,6,1,1,2
20.79,20,-4.29944444444444,82.6666666666667,-2.16666666666667,22,6,1,1,2
20.7,10,-4.41666666666667,82.8333333333333,-2.2333333333333294,22,6,1,1,2
20.7,10,-4.5,83.0,-2.3,23,6,1,1,2
20.56666666666669,10,-4.565,83.5,-2.38333333333333,23,6,1,1,2
20.5,10,-4.6288888888888895,84.0,-2.466666666666669,23,6,1,1,2
20.39,10,-4.7144444444444495,84.5,-2.55,23,6,1,1,2
20.39,20,-4.60666666666667,85.0,-2.63333333333333,23,6,1,1,2
20.29,10,-4.61777777777778,85.5,-2.716666666666669,23,6,1,1,2
20.23,10,-4.65111111111111,86.0,-2.8,0,0,1,0,2
20.1666666666667,10,-4.60111111111111,86.0,-2.88333333333333,0,0,1,0,2
20.075,10,-4.56611111111111,86.0,-2.966666666666669,0,0,1,0,2
20.0,20,-4.48333333333333,86.0,-3.05,0,0,1,0,2
19.945,0,-4.535,86.0,-3.13333333333333,0,0,1,0,2
19.89,0,-4.678888888888889,86.0,-3.216666666666669,0,0,1,0,2
19.89,0,-4.73277777777778,86.0,-3.3,1,0,1,0,2
19.76,0,-4.75722222222222,86.5,-3.41666666666667,1,0,1,0,2
19.7,10,-4.81055555555556,87.0,-3.53333333333333,1,0,1,0,2
19.6666666666667,0,-4.92222222222222,87.5,-3.65,1,0,1,0,2
19.6,0,-4.87777777777778,88.0,-3.766666666666671,1,0,1,0,2
19.6,0,-4.95,88.5,-3.8833333333333298,1,0,1,0,2
19.533333333333296,0,-5.055,89.0,-4.0,2,0,1,0,2
19.5,0,-5.1233333333333295,88.6666666666667,-4.0,2,0,1,0,2
19.4266666666667,0,-5.09111111111111,88.3333333333333,-4.0,2,0,1,0,2
19.39,0,-5.09111111111111,88.0,-4.0,2,0,1,0,2
19.39,0,-5.1288888888888895,87.6666666666667,-4.0,2,0,1,0,2
19.29,0,-5.15666666666667,87.3333333333333,-4.0,2,0,1,0,2
19.23,0,-5.19,87.0,-4.0,3,0,1,0,2
19.2,0,-5.19,86.8333333333333,-4.0,3,0,1,0,2
19.2,0,-5.25722222222222,86.6666666666667,-4.0,3,0,1,0,2
19.1666666666667,0,-5.33809523809524,86.5,-4.0,3,0,1,0,2
19.1,0,-5.34285714285714,86.3333333333333,-4.0,3,0,1,0,2
19.1,0,-5.41666666666667,86.1666666666667,-4.0,3,0,1,0,2
19.0,0,-5.51,86.0,-4.0,4,0,1,0,2
19.0,0,-5.51,85.6666666666667,-4.0,4,0,1,0,2
18.963333333333296,0,-5.5,85.3333333333333,-4.0,4,0,1,0,2
18.89,0,-5.48333333333333,85.0,-4.0,4,0,1,0,2
18.89,0,-5.4,84.6666666666667,-4.0,4,0,1,0,2
18.89,0,-5.44444444444444,84.3333333333333,-4.0,4,0,1,0,2
18.79,0,-5.47222222222222,84.0,-4.0,5,0,1,0,2
18.79,0,-5.53,84.5,-4.0833333333333295,5,0,1,0,2
18.7,0,-5.53,85.0,-4.16666666666667,5,0,1,0,2
18.7,0,-5.5,85.5,-4.25,5,0,1,0,2
18.7,0,-5.525,86.0,-4.3333333333333295,5,0,1,0,2
18.6333333333333,0,-5.535,86.5,-4.41666666666667,5,0,1,0,2
18.6,0,-5.48333333333333,87.0,-4.5,6,0,1,0,2
18.6,0,-5.42777777777778,87.1666666666667,-4.55,6,0,1,0,2
18.56666666666669,0,-5.383333333333329,87.3333333333333,-4.6,6,0,1,0,2
18.56666666666669,10,-5.4,87.5,-4.65,6,0,1,0,2
18.5,0,-5.4,87.6666666666667,-4.7,6,0,1,0,2
18.5,10,-5.37222222222222,87.8333333333333,-4.75,6,0,1,0,2
18.5,0,-5.3333333333333295,88.0,-4.8,7,0,1,0,2
18.39,20,-5.3,87.8333333333333,-4.75,7,0,1,0,2
18.39,0,-5.3333333333333295,87.6666666666667,-4.7,7,0,1,0,2
18.3566666666667,0,-5.29277777777778,87.5,-4.65,7,0,1,0,2
18.29,0,-5.16777777777778,87.3333333333333,-4.6,7,0,1,0,2
18.3566666666667,0,-5.19,87.1666666666667,-4.55,7,0,1,0,2
18.29,0,-5.22666666666667,87.0,-4.5,8,0,1,0,2
18.29,0,-5.18555555555556,86.8333333333333,-4.43333333333333,8,0,1,0,2
18.23,0,-5.075,86.6666666666667,-4.36666666666667,8,0,1,0,2
18.26,0,-4.99333333333333,86.5,-4.3,8,0,1,0,2
18.2,0,-4.9,86.3333333333333,-4.23333333333333,8,0,1,0,2
18.2,0,-4.83277777777778,86.1666666666667,-4.16666666666667,8,0,1,0,2
18.2,0,-4.72666666666667,86.0,-4.1,9,0,1,0,2
18.2,0,-4.61388888888889,86.1666666666667,-4.0,9,0,1,0,2
18.1333333333333,0,-4.45,86.3333333333333,-3.9,9,0,1,0,2
18.1,0,-4.26833333333333,86.5,-3.8,9,0,1,0,2
18.1,0,-4.03944444444444,86.6666666666667,-3.7,9,0,1,0,2
18.1,0,-3.79833333333333,86.8333333333333,-3.6,9,0,1,0,2
18.1,0,-3.60166666666667,87.0,-3.5,10,0,1,0,2
18.1,0,-3.36888888888889,85.8333333333333,-3.28333333333333,10,0,1,0,2
18.1,0,-3.14,84.6666666666667,-3.06666666666667,10,0,1,0,2
18.1,0,-2.86277777777778,83.5,-2.85,10,0,1,0,2
18.1333333333333,0,-2.60166666666667,82.3333333333333,-2.63333333333333,10,0,1,0,2
18.1333333333333,0,-2.32833333333333,81.1666666666667,-2.41666666666667,10,0,1,0,2
18.2,0,-2.04055555555556,80.0,-2.2,11,0,1,0,2
18.2,0,-1.8388888888888897,79.0,-2.06666666666667,11,0,1,0,2
18.2,0,-1.64333333333333,78.0,-1.93333333333333,11,0,1,0,2
18.26,0,-1.37555555555556,77.0,-1.8,11,0,1,0,2
18.23,0,-1.16,76.0,-1.66666666666667,11,0,1,0,2
18.29,0,-1.05555555555556,75.0,-1.53333333333333,11,0,1,0,2
18.29,0,-0.8444444444444439,74.0,-1.4,12,0,1,0,2
18.29,0,-0.705555555555555,73.6666666666667,-1.35,12,0,1,0,2
18.29,0,-0.6333333333333329,73.3333333333333,-1.3,12,0,1,0,2
18.29,0,-0.5,73.0,-1.25,12,0,1,0,2
18.29,0,-0.3611111111111109,72.6666666666667,-1.2,12,0,1,0,2
18.29,0,-0.2666666666666669,72.3333333333333,-1.15,12,0,1,0,2
18.29,0,-0.1055555555555559,72.0,-1.1,13,0,1,0,2
18.245,0,0.0388888888888889,71.6666666666667,-1.01666666666667,13,0,1,0,2
18.29,0,0.1499999999999999,71.3333333333333,-0.933333333333333,13,0,1,0,2
18.23,0,0.2999999999999999,71.0,-0.85,13,0,1,0,2
18.29,0,0.3777777777777779,70.6666666666667,-0.766666666666667,13,0,1,0,2
18.2,0,0.466666666666667,70.3333333333333,-0.683333333333333,13,0,1,0,2
18.26,0,0.5666666666666669,70.0,-0.6,14,0,1,0,2
18.29,0,0.6611111111111109,69.5,-0.566666666666667,14,0,1,0,2
18.29,0,0.6999999999999998,69.0,-0.533333333333333,14,0,1,0,2
18.29,0,0.7833333333333329,68.5,-0.5,14,0,1,0,2
18.29,0,0.7888888888888889,68.0,-0.466666666666667,14,0,1,0,2
18.26,0,0.805555555555556,67.5,-0.4333333333333329,14,0,1,0,2
18.2,0,0.866666666666667,67.0,-0.4,15,0,1,0,2
18.2,0,0.888888888888889,67.5,-0.416666666666667,15,0,1,0,2
18.2,0,0.9,68.0,-0.4333333333333329,15,0,1,0,2
18.2,0,0.894444444444444,68.5,-0.45,15,0,1,0,2
18.2,0,0.7833333333333329,69.0,-0.466666666666667,15,0,1,0,2
18.2,0,0.6333333333333329,69.5,-0.4833333333333329,15,0,1,0,2
18.2,0,0.4952380952380949,70.0,-0.5,16,0,1,0,2
18.2,0,0.388888888888889,72.0,-0.616666666666667,16,0,1,0,2
18.175,0,0.2277777777777779,74.0,-0.733333333333333,16,0,1,0,2
18.1,0,0.0,76.0,-0.85,16,0,1,0,2
18.1,0,-0.2277777777777779,78.0,-0.966666666666667,16,0,1,0,2
18.1,0,-0.4722222222222219,80.0,-1.08333333333333,16,0,1,0,2
18.06666666666669,0,-0.677777777777778,82.0,-1.2,17,0,1,0,2
18.0,0,-1.02666666666667,82.8333333333333,-1.33333333333333,17,0,1,0,2
18.0,0,-1.43,83.6666666666667,-1.46666666666667,17,0,1,0,2
17.9266666666667,0,-1.69722222222222,84.5,-1.6,17,0,1,0,2
17.89,0,-1.86277777777778,85.3333333333333,-1.73333333333333,17,0,1,0,2
17.89,0,-1.99888888888889,86.1666666666667,-1.86666666666667,17,0,1,0,2
17.89,10,-2.01,87.0,-2.0,18,0,1,0,2
17.8233333333333,10,-2.0,86.3333333333333,-2.083333333333329,18,0,1,0,2
17.79,10,-2.035,85.6666666666667,-2.16666666666667,18,0,1,0,2
17.79,10,-2.155,85.0,-2.25,18,0,1,0,2
17.79,0,-2.291111111111109,84.3333333333333,-2.333333333333329,18,0,1,0,2
17.79,10,-2.398888888888889,83.6666666666667,-2.41666666666667,18,0,1,0,2
17.9266666666667,20,-2.52944444444444,83.0,-2.5,19,0,1,0,2
18.06666666666669,10,-2.66944444444444,82.1666666666667,-2.5,19,0,1,0,2
18.1333333333333,10,-2.7,81.3333333333333,-2.5,19,0,1,0,2
18.2925,0,-2.745,80.5,-2.5,19,0,1,0,2
18.463333333333296,10,-2.85722222222222,79.6666666666667,-2.5,19,0,1,0,2
18.7,0,-2.93333333333333,78.8333333333333,-2.5,19,0,1,0,2
18.76,0,-2.97222222222222,78.0,-2.5,20,0,1,0,2
18.9266666666667,10,-3.03,78.8333333333333,-2.583333333333329,20,0,1,0,2
19.06666666666669,10,-3.06,79.6666666666667,-2.66666666666667,20,0,1,0,2
19.2,10,-3.06,80.5,-2.75,20,0,1,0,2
19.26,20,-3.12777777777778,81.3333333333333,-2.833333333333329,20,0,1,0,2
19.39,10,-3.21,82.1666666666667,-2.91666666666667,20,0,1,0,2
19.463333333333296,0,-3.321666666666669,83.0,-3.0,21,0,1,0,2
19.5,10,-3.45666666666667,83.5,-3.16666666666667,21,0,1,0,2
19.56666666666669,20,-3.67222222222222,84.0,-3.333333333333329,21,0,1,0,2
19.6,10,-3.89722222222222,84.5,-3.5,21,0,1,0,2
19.6727272727273,20,-4.015,85.0,-3.6666666666666714,21,0,1,0,2
19.7,10,-4.07,85.5,-3.8333333333333295,21,0,1,0,2
19.7,20,-4.19388888888889,86.0,-4.0,22,0,1,0,2
19.7,10,-4.4,86.3333333333333,-4.15,22,0,1,0,2
19.7,10,-4.54666666666667,86.6666666666667,-4.3,22,0,1,0,2
19.7,20,-4.87944444444444,87.0,-4.45,22,0,1,0,2
19.7,10,-5.21611111111111,87.3333333333333,-4.6,22,0,1,0,2
19.7,10,-5.25055555555556,87.6666666666667,-4.75,22,0,1,0,2
19.625,20,-5.06388888888889,88.0,-4.9,23,0,1,0,2
19.533333333333296,10,-5.348888888888889,87.8333333333333,-4.8333333333333295,23,0,1,0,2
19.463333333333296,10,-5.54944444444444,87.6666666666667,-4.76666666666667,23,0,1,0,2
19.39,20,-5.6744444444444495,87.5,-4.7,23,0,1,0,2
19.3566666666667,10,-5.79944444444444,87.3333333333333,-4.633333333333329,23,0,1,0,2
19.29,10,-5.87222222222222,87.1666666666667,-4.56666666666667,23,0,1,0,2
19.2,20,-5.888888888888889,87.0,-4.5,0,1,1,0,2
19.1333333333333,0,-6.03,87.6666666666667,-4.51666666666667,0,1,1,0,2
19.06666666666669,0,-6.065,88.3333333333333,-4.53333333333333,0,1,1,0,2
19.0,0,-6.02833333333333,89.0,-4.55,0,1,1,0,2
18.89,0,-5.843888888888889,89.6666666666667,-4.56666666666667,0,1,1,0,2
18.89,0,-5.71,90.3333333333333,-4.5833333333333295,0,1,1,0,2
18.76,0,-5.60111111111111,91.0,-4.6,1,1,1,0,2
18.7,0,-5.61222222222222,90.5,-4.55,1,1,1,0,2
18.6666666666667,0,-5.555,90.0,-4.5,1,1,1,0,2
18.6,0,-5.52,89.5,-4.45,1,1,1,0,2
18.56666666666669,0,-5.46111111111111,89.0,-4.4,1,1,1,0,2
18.5,0,-5.4,88.5,-4.35,1,1,1,0,2
18.463333333333296,0,-5.383333333333329,88.0,-4.3,2,1,1,0,2
18.39,0,-5.32222222222222,88.5,-4.3333333333333295,2,1,1,0,2
18.32333333333329,0,-5.3388888888888895,89.0,-4.36666666666667,2,1,1,0,2
18.3566666666667,0,-5.35,89.5,-4.4,2,1,1,0,2
18.29,0,-5.32777777777778,90.0,-4.43333333333333,2,1,1,0,2
18.2,0,-5.388888888888889,90.5,-4.46666666666667,2,1,1,0,2
18.2,0,-5.3388888888888895,91.0,-4.5,3,1,1,0,2
18.1,0,-5.3,90.6666666666667,-4.43333333333333,3,1,1,0,2
18.1,0,-5.25722222222222,90.3333333333333,-4.36666666666667,3,1,1,0,2
18.06666666666669,0,-5.173333333333329,90.0,-4.3,3,1,1,0,2
18.0,0,-5.07380952380952,89.6666666666667,-4.23333333333333,3,1,1,0,2
18.0,0,-5.03428571428571,89.3333333333333,-4.16666666666667,3,1,1,0,2
18.0,0,-5.03,89.0,-4.1,4,1,1,0,2
17.89,0,-5.03,89.0,-4.1,4,1,1,0,2
17.89,0,-5.02,89.0,-4.1,4,1,1,0,2
17.8566666666667,0,-4.98888888888889,89.0,-4.1,4,1,1,0,2
17.79,0,-4.95,89.0,-4.1,4,1,1,0,2
17.79,0,-4.90555555555556,89.0,-4.1,4,1,1,0,2
17.79,0,-4.86111111111111,89.0,-4.1,5,1,1,0,2
17.7,0,-5.02388888888889,89.3333333333333,-4.16666666666667,5,1,1,0,2
17.7,0,-5.20944444444444,89.6666666666667,-4.23333333333333,5,1,1,0,2
17.7,0,-5.3388888888888895,90.0,-4.3,5,1,1,0,2
17.6666666666667,0,-5.41111111111111,90.3333333333333,-4.36666666666667,5,1,1,0,2
17.6,0,-5.43333333333333,90.6666666666667,-4.43333333333333,5,1,1,0,2
17.6,0,-5.43333333333333,91.0,-4.5,6,1,1,0,2
17.6,10,-5.51944444444444,90.8333333333333,-4.46666666666667,6,1,1,0,2
17.5,0,-5.58,90.6666666666667,-4.43333333333333,6,1,1,0,2
17.5,0,-5.61222222222222,90.5,-4.4,6,1,1,0,2
17.5,10,-5.61222222222222,90.3333333333333,-4.36666666666667,6,1,1,0,2
17.5,0,-5.49277777777778,90.1666666666667,-4.3333333333333295,6,1,1,0,2
17.4633333333333,10,-5.315,90.0,-4.3,7,1,1,0,2
17.39,10,-5.18555555555556,89.8333333333333,-4.3,7,1,1,0,2
17.39,0,-5.075,89.6666666666667,-4.3,7,1,1,0,2
17.39,0,-5.035,89.5,-4.3,7,1,1,0,2
17.39,0,-5.09111111111111,89.3333333333333,-4.3,7,1,1,0,2
17.39,10,-5.14,89.1666666666667,-4.3,7,1,1,0,2
17.3566666666667,0,-5.245,89.0,-4.3,8,1,1,0,2
17.29,0,-5.3388888888888895,89.6666666666667,-4.4,8,1,1,0,2
17.29,0,-5.41111111111111,90.3333333333333,-4.5,8,1,1,0,2
17.29,0,-5.48888888888889,91.0,-4.6,8,1,1,0,2
17.29,0,-5.44444444444444,91.6666666666667,-4.7,8,1,1,0,2
17.26,0,-5.43333333333333,92.3333333333333,-4.8,8,1,1,0,2
17.2,0,-5.43333333333333,93.0,-4.9,9,1,1,0,2
17.2,0,-5.49444444444444,92.6666666666667,-4.7,9,1,1,0,2
17.2,0,-5.57611111111111,92.3333333333333,-4.5,9,1,1,0,2
17.2,0,-5.715,92.0,-4.3,9,1,1,0,2
17.2,0,-5.798888888888889,91.6666666666667,-4.1,9,1,1,0,2
17.2,0,-5.8333333333333295,91.3333333333333,-3.9,9,1,1,0,2
17.1333333333333,0,-5.82222222222222,91.0,-3.7,10,1,1,0,2
17.1333333333333,0,-5.7083333333333295,89.3333333333333,-3.4833333333333294,10,1,1,0,2
17.1333333333333,0,-5.625,87.6666666666667,-3.2666666666666706,10,1,1,0,2
17.2,0,-5.40388888888889,86.0,-3.05,10,1,1,0,2
17.26,0,-5.12722222222222,84.3333333333333,-2.833333333333329,10,1,1,0,2
17.29,0,-4.83722222222222,82.6666666666667,-2.61666666666667,10,1,1,0,2
17.3566666666667,0,-4.57833333333333,81.0,-2.4,11,1,1,0,2
17.4266666666667,0,-4.23888888888889,80.0,-2.2666666666666706,11,1,1,0,2
17.5,0,-3.92944444444444,79.0,-2.13333333333333,11,1,1,0,2
17.6,0,-3.62722222222222,78.0,-2.0,11,1,1,0,2
17.6,0,-3.29277777777778,77.0,-1.86666666666667,11,1,1,0,2
17.6,0,-2.97,76.0,-1.73333333333333,11,1,1,0,2
17.7,0,-2.72666666666667,75.0,-1.6,12,1,1,0,2
17.76,0,-2.56166666666667,73.1666666666667,-1.33333333333333,12,1,1,0,2
17.79,0,-2.34111111111111,71.3333333333333,-1.06666666666667,12,1,1,0,2
17.79,0,-2.09777777777778,69.5,-0.8,12,1,1,0,2
17.79,0,-1.90277777777778,67.6666666666667,-0.533333333333333,12,1,1,0,2
17.79,0,-1.755,65.8333333333333,-0.266666666666667,12,1,1,0,2
17.79,0,-1.65,64.0,0.0,13,1,1,0,2
17.79,0,-1.49833333333333,64.6666666666667,-0.0333333333333333,13,1,1,0,2
17.8566666666667,0,-1.37555555555556,65.3333333333333,-0.0666666666666667,13,1,1,0,2
17.79,0,-1.28611111111111,66.0,-0.1,13,1,1,0,2
17.79,0,-1.12222222222222,66.6666666666667,-0.133333333333333,13,1,1,0,2
17.79,0,-0.9,67.3333333333333,-0.166666666666667,13,1,1,0,2
17.79,0,-0.772222222222222,68.0,-0.2,14,1,1,0,2
17.79,0,-0.683333333333333,66.1666666666667,0.116666666666667,14,1,1,0,2
17.79,0,-0.583333333333333,64.3333333333333,0.4333333333333329,14,1,1,0,2
17.79,0,-0.5333333333333329,62.5,0.75,14,1,1,0,2
17.8233333333333,0,-0.433333333333333,60.66666666666671,1.06666666666667,14,1,1,0,2
17.89,0,-0.311111111111111,58.83333333333329,1.38333333333333,14,1,1,0,2
17.89,0,-0.2999999999999999,57.0,1.7,15,1,1,0,2
18.0,0,-0.277777777777778,57.83333333333329,1.46666666666667,15,1,1,0,2
18.0,0,-0.376190476190476,58.66666666666671,1.23333333333333,15,1,1,0,2
18.033333333333296,0,-0.4,59.5,1.0,15,1,1,0,2
18.1,0,-0.4047619047619049,60.33333333333329,0.766666666666667,15,1,1,0,2
18.1,0,-0.4888888888888889,61.16666666666671,0.533333333333333,15,1,1,0,2
18.1,0,-0.522222222222222,62.0,0.3,16,1,1,0,2
18.1,0,-0.6999999999999998,64.0,0.166666666666667,16,1,1,0,2
18.1,0,-0.738888888888889,66.0,0.0333333333333333,16,1,1,0,2
18.1,0,-0.766666666666667,68.0,-0.1,16,1,1,0,2
18.1,0,-0.866666666666667,70.0,-0.233333333333333,16,1,1,0,2
18.0,0,-1.01666666666667,72.0,-0.366666666666667,16,1,1,0,2
18.0,0,-1.43111111111111,74.0,-0.5,17,1,1,0,2
18.0,0,-1.95277777777778,75.5,-0.75,17,1,1,0,2
17.9266666666667,0,-2.32555555555556,77.0,-1.0,17,1,1,0,2
17.89,0,-2.74611111111111,78.5,-1.25,17,1,1,0,2
17.8233333333333,10,-3.13777777777778,80.0,-1.5,17,1,1,0,2
17.79,20,-3.41555555555556,81.5,-1.75,17,1,1,0,2
17.7,10,-3.62277777777778,83.0,-2.0,18,1,1,0,2
17.7,10,-3.80444444444444,83.8333333333333,-2.11666666666667,18,1,1,0,2
17.6666666666667,10,-3.86277777777778,84.6666666666667,-2.2333333333333294,18,1,1,0,2
17.6666666666667,10,-4.06166666666667,85.5,-2.35,18,1,1,0,2
17.6666666666667,0,-4.19611111111111,86.3333333333333,-2.466666666666669,18,1,1,0,2
17.6,10,-4.36555555555556,87.1666666666667,-2.583333333333329,18,1,1,0,2
17.6,10,-4.56055555555556,88.0,-2.7,19,1,1,0,2
17.6666666666667,10,-4.69111111111111,88.1666666666667,-2.75,19,1,1,0,2
17.73,0,-4.7938888888888895,88.3333333333333,-2.8,19,1,1,0,2
17.79,10,-4.8333333333333295,88.5,-2.85,19,1,1,0,2
17.89,10,-4.89444444444444,88.6666666666667,-2.9,19,1,1,0,2
17.9633333333333,20,-4.98222222222222,88.8333333333333,-2.95,19,1,1,0,2
18.033333333333296,10,-4.97111111111111,89.0,-3.0,20,1,1,0,2
18.1,10,-4.99722222222222,89.8333333333333,-3.25,20,1,1,0,2
18.2,20,-5.21611111111111,90.6666666666667,-3.5,20,1,1,0,2
18.26,20,-5.35555555555556,91.5,-3.75,20,1,1,0,2
18.4266666666667,20,-5.43333333333333,92.3333333333333,-4.0,20,1,1,0,2
18.5,10,-5.51,93.1666666666667,-4.25,20,1,1,0,2
18.65,20,-5.585,94.0,-4.5,21,1,1,0,2
18.73,10,-5.66222222222222,93.5,-4.35,21,1,1,0,2
18.8566666666667,10,-5.73888888888889,93.0,-4.2,21,1,1,0,2
