consumo_electrodomesticos,consumo_iluminacion,temperatura_sala,temperatura_exterior,humedad_exterior,temperatura_meteorologica,hora,dia_semana,mes,es_fin_de_semana,rango_termico
120,20,20.323333333333295,3.8333333333333295,73.5,5.0,20,3,3,0,Alto
150,30,20.29,3.6266666666666705,74.3333333333333,4.8333333333333295,20,3,3,0,Alto
130,20,20.29,3.56,75.1666666666667,4.66666666666667,20,3,3,0,Alto
130,20,20.2,3.69333333333333,76.0,4.5,21,3,3,0,Alto
110,20,20.2,4.1233333333333295,77.1666666666667,4.31666666666667,21,3,3,0,Alto
90,30,20.2,4.263333333333329,78.3333333333333,4.133333333333329,21,3,3,0,Alto
70,20,20.1333333333333,4.4,79.5,3.95,21,3,3,0,Alto
70,20,20.1,4.2725,80.6666666666667,3.7666666666666706,21,3,3,0,Alto
100,20,20.1,4.03,81.8333333333333,3.5833333333333295,21,3,3,0,Alto
80,30,20.0,3.9,83.0,3.4,22,3,3,0,Alto
80,20,20.0,3.82666666666667,83.6666666666667,3.25,22,3,3,0,Alto
60,20,19.963333333333296,3.76,84.3333333333333,3.1,22,3,3,0,Alto
70,30,19.823333333333295,3.5666666666666695,85.0,2.95,22,3,3,0,Alto
70,20,19.76,3.4,85.6666666666667,2.8,22,3,3,0,Alto
60,20,19.6333333333333,3.26666666666667,86.3333333333333,2.65,22,3,3,0,Alto
70,20,19.6,3.13333333333333,87.0,2.5,23,3,3,0,Alto
50,20,19.6,3.0,87.1666666666667,2.43333333333333,23,3,3,0,Alto
60,20,19.5,3.0,87.3333333333333,2.36666666666667,23,3,3,0,Alto
60,30,19.5,2.93333333333333,87.5,2.3,23,3,3,0,Alto
70,20,19.5,2.86333333333333,87.6666666666667,2.2333333333333294,23,3,3,0,Alto
70,10,19.39,2.73,87.8333333333333,2.16666666666667,23,3,3,0,Alto
50,0,19.323333333333295,2.63333333333333,88.0,2.1,0,4,3,0,Alto
40,0,19.3566666666667,2.5,88.1666666666667,2.0833333333333295,0,4,3,0,Alto
30,0,19.23,2.245,88.3333333333333,2.06666666666667,0,4,3,0,Alto
30,0,19.2,2.36,88.5,2.05,0,4,3,0,Alto
30,0,19.1333333333333,2.43333333333333,88.6666666666667,2.03333333333333,0,4,3,0,Alto
50,0,19.1,2.29,88.8333333333333,2.0166666666666706,0,4,3,0,Alto
50,0,19.1,2.29,89.0,2.0,1,4,3,0,Alto
50,0,19.0,2.26,89.3333333333333,1.88333333333333,1,4,3,0,Alto
60,0,19.0,2.2,89.6666666666667,1.76666666666667,1,4,3,0,Alto
50,0,18.963333333333296,2.09,90.0,1.65,1,4,3,0,Alto
50,0,18.89,2.03,90.3333333333333,1.53333333333333,1,4,3,0,Alto
50,0,18.89,2.0266666666666695,90.6666666666667,1.41666666666667,1,4,3,0,Alto
40,0,18.823333333333295,1.8266666666666695,91.0,1.3,2,4,3,0,Alto
50,0,18.79,1.79,91.0,1.3,2,4,3,0,Alto
50,0,18.73,1.79,91.0,1.3,2,4,3,0,Alto
60,0,18.6666666666667,1.79,91.0,1.3,2,4,3,0,Alto
60,0,18.6,1.79,91.0,1.3,2,4,3,0,Alto
50,0,18.6,1.79,91.0,1.3,2,4,3,0,Alto
50,0,18.566666666666695,1.7675,91.0,1.3,3,4,3,0,Alto
40,0,18.5,1.63333333333333,91.3333333333333,1.21666666666667,3,4,3,0,Alto
20,0,18.463333333333296,1.66666666666667,91.6666666666667,1.13333333333333,3,4,3,0,Alto
30,0,18.39,1.53333333333333,92.0,1.05,3,4,3,0,Alto
30,0,18.3566666666667,1.56666666666667,92.3333333333333,0.966666666666667,3,4,3,0,Alto
50,0,18.29,1.5,92.6666666666667,0.883333333333333,3,4,3,0,Alto
60,0,18.29,1.46333333333333,93.0,0.8,4,4,3,0,Alto
40,0,18.29,1.39,93.5,0.666666666666667,4,4,3,0,Alto
50,0,18.2,1.39,94.0,0.533333333333333,4,4,3,0,Alto
50,0,18.2,1.32333333333333,94.5,0.4,4,4,3,0,Alto
50,0,18.1666666666667,1.29,95.0,0.266666666666667,4,4,3,0,Alto
50,0,18.1,1.29,95.5,0.133333333333333,4,4,3,0,Alto
50,0,18.1,1.29,96.0,0.0,5,4,3,0,Alto
50,0,18.1,1.29,96.6666666666667,0.2,5,4,3,0,Alto
50,0,18.066666666666695,1.32333333333333,97.3333333333333,0.4,5,4,3,0,Alto
50,0,18.0,1.46333333333333,98.0,0.6,5,4,3,0,Alto
50,0,18.0,1.6,98.6666666666667,0.8,5,4,3,0,Alto
40,0,18.0,1.7,99.3333333333333,1.0,5,4,3,0,Alto
50,0,18.0,1.7,100.0,1.2,6,4,3,0,Alto
50,0,17.89,1.8266666666666695,99.8333333333333,1.33333333333333,6,4,3,0,Alto
50,0,17.89,1.9,99.6666666666667,1.46666666666667,6,4,3,0,Alto
50,0,17.89,2.03,99.5,1.6,6,4,3,0,Alto
30,0,17.89,2.16333333333333,99.3333333333333,1.73333333333333,6,4,3,0,Alto
50,10,17.79,2.2,99.1666666666667,1.86666666666667,6,4,3,0,Alto
20,0,17.79,2.26,99.0,2.0,7,4,3,0,Alto
60,0,17.79,2.4,99.1666666666667,2.03333333333333,7,4,3,0,Alto
80,0,17.79,2.4666666666666694,99.3333333333333,2.06666666666667,7,4,3,0,Alto
90,0,17.76,2.53,99.5,2.1,7,4,3,0,Alto
50,0,17.7,2.59,99.6666666666667,2.13333333333333,7,4,3,0,Alto
60,0,17.7,2.7,99.8333333333333,2.16666666666667,7,4,3,0,Medio
60,0,17.76,2.76,100.0,2.2,8,4,3,0,Alto
50,0,17.7,2.82666666666667,99.8333333333333,2.2333333333333294,8,4,3,0,Medio
50,0,17.76,2.9,99.6666666666667,2.2666666666666706,8,4,3,0,Medio
50,10,17.73,2.9,99.5,2.3,8,4,3,0,Medio
40,0,17.79,3.03,99.3333333333333,2.3333333333333295,8,4,3,0,Medio
50,0,17.79,3.16333333333333,99.1666666666667,2.36666666666667,8,4,3,0,Medio
50,0,17.745,3.23,99.0,2.4,9,4,3,0,Medio
70,0,17.79,3.29,98.8333333333333,2.41666666666667,9,4,3,0,Medio
50,0,17.79,3.4633333333333294,98.6666666666667,2.43333333333333,9,4,3,0,Medio
30,0,17.79,3.59,98.5,2.45,9,4,3,0,Medio
30,0,17.79,3.6266666666666705,98.3333333333333,2.4666666666666694,9,4,3,0,Medio
30,0,17.79,3.7,98.1666666666667,2.4833333333333294,9,4,3,0,Medio
40,0,17.79,3.79,98.0,2.5,10,4,3,0,Medio
40,0,17.79,3.73,97.6666666666667,2.56666666666667,10,4,3,0,Medio
60,0,17.79,3.7666666666666706,97.3333333333333,2.63333333333333,10,4,3,0,Medio
60,0,17.79,3.9666666666666694,97.0,2.7,10,4,3,0,Medio
50,0,17.79,3.9333333333333296,96.6666666666667,2.7666666666666706,10,4,3,0,Medio
70,0,17.79,4.06,96.3333333333333,2.8333333333333295,10,4,3,0,Medio
40,10,17.79,4.1233333333333295,96.0,2.9,11,4,3,0,Medio
60,0,17.79,4.245,95.0,3.03333333333333,11,4,3,0,Medio
50,0,17.79,4.263333333333329,94.0,3.16666666666667,11,4,3,0,Medio
40,0,17.79,4.3,93.0,3.3,11,4,3,0,Medio
60,0,17.8233333333333,4.43333333333333,92.0,3.43333333333333,11,4,3,0,Medio
50,0,17.89,4.76,91.0,3.56666666666667,11,4,3,0,Medio
130,0,17.89,4.96666666666667,90.0,3.7,12,4,3,0,Medio
90,0,17.89,5.06,88.5,3.9333333333333296,12,4,3,0,Medio
70,0,17.89,5.06,87.0,4.16666666666667,12,4,3,0,Medio
70,0,18.0,5.26,85.5,4.4,12,4,3,0,Medio
70,0,18.0,5.52666666666667,84.0,4.633333333333329,12,4,3,0,Medio
70,0,18.1,5.76,82.5,4.86666666666667,12,4,3,0,Medio
60,0,18.1,5.96666666666667,81.0,5.1,13,4,3,0,Medio
60,0,18.2,6.2933333333333294,79.6666666666667,5.36666666666667,13,4,3,0,Medio
60,0,18.2,6.62666666666667,78.3333333333333,5.633333333333329,13,4,3,0,Medio
60,0,18.323333333333295,7.16,77.0,5.9,13,4,3,0,Medio
50,0,18.39,7.43333333333333,75.6666666666667,6.16666666666667,13,4,3,0,Medio
50,0,18.5,7.96666666666667,74.3333333333333,6.43333333333333,13,4,3,0,Medio
50,0,18.566666666666695,8.195,73.0,6.7,14,4,3,0,Medio
50,0,18.6333333333333,8.3,72.3333333333333,6.96666666666667,14,4,3,0,Medio
40,0,18.7,8.49,71.6666666666667,7.233333333333332,14,4,3,0,Medio
60,0,18.79,8.76333333333333,71.0,7.5,14,4,3,0,Medio
50,0,18.79,8.8,70.3333333333333,7.76666666666667,14,4,3,0,Medio
60,0,18.89,8.93333333333333,69.6666666666667,8.03333333333333,14,4,3,0,Medio
50,0,18.89,9.19666666666667,69.0,8.3,15,4,3,0,Medio
60,0,19.05,9.59,70.1666666666667,8.18333333333333,15,4,3,0,Medio
50,0,19.1,9.53,71.3333333333333,8.06666666666667,15,4,3,0,Medio
40,0,19.1666666666667,9.39,72.5,7.95,15,4,3,0,Medio
50,0,19.23,9.49,73.6666666666667,7.8333333333333295,15,4,3,0,Medio
50,10,19.29,9.563333333333329,74.8333333333333,7.71666666666667,15,4,3,0,Medio
60,0,19.323333333333295,9.26333333333333,76.0,7.599999999999999,16,4,3,0,Medio
50,0,19.39,9.26333333333333,77.8333333333333,7.3333333333333295,16,4,3,0,Medio
50,0,19.39,9.2,79.6666666666667,7.06666666666667,16,4,3,0,Medio
50,0,19.463333333333296,8.79333333333333,81.5,6.8,16,4,3,0,Medio
50,0,19.39,8.39666666666667,83.3333333333333,6.53333333333333,16,4,3,0,Medio
80,0,19.323333333333295,7.92,85.1666666666667,6.26666666666667,16,4,3,0,Medio
80,0,19.29,7.563333333333331,87.0,6.0,17,4,3,0,Medio
90,10,19.29,7.4,86.6666666666667,6.01666666666667,17,4,3,0,Medio
90,0,19.2,7.3333333333333295,86.3333333333333,6.03333333333333,17,4,3,0,Medio
80,0,19.2,7.06,86.0,6.05,17,4,3,0,Medio
80,0,19.1666666666667,7.0,85.6666666666667,6.06666666666667,17,4,3,0,Medio
70,0,19.1,6.96666666666667,85.3333333333333,6.0833333333333295,17,4,3,0,Medio
70,0,19.033333333333296,6.9,85.0,6.1,18,4,3,0,Medio
240,0,19.1,6.86666666666667,85.3333333333333,6.05,18,4,3,0,Medio
250,0,19.245,6.72666666666667,85.6666666666667,6.0,18,4,3,0,Medio
100,0,19.29,6.56,86.0,5.95,18,4,3,0,Medio
110,10,19.3566666666667,6.5,86.3333333333333,5.9,18,4,3,0,Medio
130,0,19.39,6.4,86.6666666666667,5.85,18,4,3,0,Medio
120,0,19.463333333333296,6.4,87.0,5.8,19,4,3,0,Medio
120,0,19.533333333333296,6.3,87.5,5.73333333333333,19,4,3,0,Medio
110,10,19.6666666666667,6.3,88.0,5.66666666666667,19,4,3,0,Medio
120,0,19.73,6.3,88.5,5.6,19,4,3,0,Medio
110,0,19.79,6.3,89.0,5.53333333333333,19,4,3,0,Medio
110,0,19.823333333333295,6.3,89.5,5.46666666666667,19,4,3,0,Medio
130,0,19.89,6.3,90.0,5.4,20,4,3,0,Medio
110,0,19.89,6.3,90.3333333333333,5.35,20,4,3,0,Medio
110,0,19.963333333333296,6.19,90.6666666666667,5.3,20,4,3,0,Medio
80,0,20.033333333333296,6.1233333333333295,91.0,5.25,20,4,3,0,Medio
80,0,20.1,6.09,91.3333333333333,5.2,20,4,3,0,Medio
80,0,20.2,6.09,91.6666666666667,5.15,20,4,3,0,Medio
70,0,20.2,6.0,92.0,5.1,21,4,3,0,Medio
90,0,20.29,6.0,91.6666666666667,5.0833333333333295,21,4,3,0,Medio
80,0,20.29,5.9,91.3333333333333,5.06666666666667,21,4,3,0,Medio
70,0,20.39,5.9,91.0,5.05,21,4,3,0,Medio
80,0,20.39,5.763333333333329,90.6666666666667,5.03333333333333,21,4,3,0,Medio
80,0,20.463333333333296,5.69,90.3333333333333,5.01666666666667,21,4,3,0,Medio
80,0,20.463333333333296,5.65666666666667,90.0,5.0,22,4,3,0,Medio
50,0,20.39,5.59,90.0,5.0,22,4,3,0,Medio
60,10,20.3566666666667,5.56,90.0,5.0,22,4,3,0,Medio
30,0,20.29,5.5,90.0,5.0,22,4,3,0,Medio
30,0,20.26,5.5,90.0,5.0,22,4,3,0,Medio
40,0,20.2,5.46666666666667,90.0,5.0,22,4,3,0,Medio
30,0,20.1,5.46666666666667,90.0,5.0,23,4,3,0,Medio
60,0,20.1,5.43333333333333,89.6666666666667,5.05,23,4,3,0,Medio
50,0,20.0,5.5,89.3333333333333,5.1,23,4,3,0,Medio
80,10,19.9266666666667,5.46666666666667,89.0,5.15,23,4,3,0,Medio
50,0,19.8566666666667,5.4,88.6666666666667,5.2,23,4,3,0,Medio
50,0,19.79,5.5,88.3333333333333,5.25,23,4,3,0,Medio
60,0,19.7,5.5,88.0,5.3,0,5,3,1,Medio
50,0,19.6333333333333,5.5,88.0,5.31666666666667,0,5,3,1,Medio
60,0,19.566666666666695,5.56,88.0,5.3333333333333295,0,5,3,1,Medio
50,0,19.5,5.59,88.0,5.35,0,5,3,1,Medio
50,0,19.39,5.59,88.0,5.36666666666667,0,5,3,1,Medio
50,0,19.39,5.6233333333333295,88.0,5.383333333333329,0,5,3,1,Medio
40,0,19.323333333333295,5.69,88.0,5.4,1,5,3,1,Medio
50,0,19.29,5.69,89.0,5.26666666666667,1,5,3,1,Medio
60,0,19.23,5.69,90.0,5.133333333333329,1,5,3,1,Medio
50,0,19.2,5.69,91.0,5.0,1,5,3,1,Medio
40,0,19.2,5.69,92.0,4.86666666666667,1,5,3,1,Medio
40,0,19.2,5.6233333333333295,93.0,4.73333333333333,1,5,3,1,Medio
30,0,19.1333333333333,5.5,94.0,4.6,2,5,3,1,Medio
30,0,19.1,5.43333333333333,93.3333333333333,4.633333333333329,2,5,3,1,Medio
50,0,19.033333333333296,5.263333333333329,92.6666666666667,4.66666666666667,2,5,3,1,Medio
50,0,19.0,5.1233333333333295,92.0,4.7,2,5,3,1,Medio
50,0,18.9266666666667,5.06,91.3333333333333,4.73333333333333,2,5,3,1,Medio
50,0,18.89,5.0,90.6666666666667,4.76666666666667,2,5,3,1,Medio
60,0,18.89,5.0,90.0,4.8,3,5,3,1,Medio
50,0,18.79,5.0,89.8333333333333,4.78333333333333,3,5,3,1,Medio
50,0,18.79,5.0,89.6666666666667,4.76666666666667,3,5,3,1,Medio
60,0,18.76,5.06,89.5,4.75,3,5,3,1,Medio
50,0,18.7,5.09,89.3333333333333,4.73333333333333,3,5,3,1,Medio
50,0,18.7,5.09,89.1666666666667,4.71666666666667,3,5,3,1,Medio
40,0,18.625,5.09,89.0,4.7,4,5,3,1,Medio
40,0,18.6,5.115,88.8333333333333,4.68333333333333,4,5,3,1,Medio
60,0,18.6,5.1233333333333295,88.6666666666667,4.66666666666667,4,5,3,1,Medio
50,0,18.533333333333296,5.19,88.5,4.65,4,5,3,1,Medio
60,0,18.5,5.19,88.3333333333333,4.633333333333329,4,5,3,1,Medio
40,0,18.5,5.19,88.1666666666667,4.61666666666667,4,5,3,1,Medio
30,0,18.39,5.19,88.0,4.6,5,5,3,1,Medio
20,0,18.39,5.19,88.0,4.6,5,5,3,1,Medio
20,0,18.39,5.19,88.0,4.6,5,5,3,1,Medio
50,0,18.39,5.22666666666667,88.0,4.6,5,5,3,1,Medio
50,0,18.29,5.3,88.0,4.6,5,5,3,1,Medio
60,0,18.29,5.3,88.0,4.6,5,5,3,1,Medio
50,0,18.29,5.3,88.0,4.6,6,5,3,1,Medio
60,0,18.29,5.3,88.0,4.633333333333329,6,5,3,1,Medio
50,0,18.2,5.3,88.0,4.66666666666667,6,5,3,1,Medio
50,0,18.2,5.3,88.0,4.7,6,5,3,1,Medio
50,0,18.2,5.3,88.0,4.73333333333333,6,5,3,1,Medio
50,0,18.2,5.3,88.0,4.76666666666667,6,5,3,1,Medio
50,0,18.2,5.375,88.0,4.8,7,5,3,1,Medio
60,0,18.1666666666667,5.4,87.6666666666667,4.8333333333333295,7,5,3,1,Medio
60,0,18.1,5.4,87.3333333333333,4.86666666666667,7,5,3,1,Medio
50,0,18.1,5.46666666666667,87.0,4.9,7,5,3,1,Medio
60,0,18.1,5.5,86.6666666666667,4.93333333333333,7,5,3,1,Medio
60,0,18.1,5.56,86.3333333333333,4.96666666666667,7,5,3,1,Medio
50,0,18.1,5.59,86.0,5.0,8,5,3,1,Medio
30,0,18.1,5.65666666666667,85.3333333333333,5.01666666666667,8,5,3,1,Medio
30,0,18.1,5.72666666666667,84.6666666666667,5.03333333333333,8,5,3,1,Medio
110,0,18.1,5.8,84.0,5.05,8,5,3,1,Medio
50,0,18.1,5.8,83.3333333333333,5.06666666666667,8,5,3,1,Medio
120,0,18.1,5.86666666666667,82.6666666666667,5.0833333333333295,8,5,3,1,Medio
350,0,18.1,5.93333333333333,82.0,5.1,9,5,3,1,Medio
60,0,18.1,6.06,81.8333333333333,5.11666666666667,9,5,3,1,Medio
60,0,18.1,6.09,81.6666666666667,5.133333333333329,9,5,3,1,Medio
60,0,18.1,6.09,81.5,5.15,9,5,3,1,Medio
280,0,18.1,6.09,81.3333333333333,5.16666666666667,9,5,3,1,Medio
360,0,18.1,6.115,81.1666666666667,5.18333333333333,9,5,3,1,Medio
120,0,18.1666666666667,6.263333333333329,81.0,5.2,10,5,3,1,Medio
80,0,18.2,6.4,80.8333333333333,5.26666666666667,10,5,3,1,Medio
110,0,18.2,6.46666666666667,80.6666666666667,5.3333333333333295,10,5,3,1,Medio
70,0,18.2,6.59,80.5,5.4,10,5,3,1,Medio
90,0,18.2,6.59,80.3333333333333,5.46666666666667,10,5,3,1,Medio
190,0,18.2,6.76,80.1666666666667,5.53333333333333,10,5,3,1,Medio
420,0,18.23,6.96666666666667,80.0,5.6,11,5,3,1,Medio
230,0,18.29,7.03,78.6666666666667,5.65,11,5,3,1,Medio
650,0,18.29,7.23,77.3333333333333,5.7,11,5,3,1,Medio
690,0,18.29,7.43333333333333,76.0,5.75,11,5,3,1,Medio
410,10,18.39,7.5,74.6666666666667,5.8,11,5,3,1,Medio
330,0,18.39,7.6233333333333295,73.3333333333333,5.85,11,5,3,1,Medio
320,0,18.4266666666667,7.89666666666667,72.0,5.9,12,5,3,1,Medio
300,0,18.5,8.53333333333333,72.0,5.98333333333333,12,5,3,1,Medio
270,0,18.533333333333296,8.66,72.0,6.06666666666667,12,5,3,1,Medio
140,0,18.6,8.83,72.0,6.15,12,5,3,1,Medio
110,0,18.73,9.0475,72.0,6.23333333333333,12,5,3,1,Medio
340,0,18.79,9.1,72.0,6.31666666666667,12,5,3,1,Medio
370,0,18.89,9.33,72.0,6.4,13,5,3,1,Medio
290,0,18.89,9.463333333333328,71.6666666666667,6.41666666666667,13,5,3,1,Medio
310,0,19.0,9.66,71.3333333333333,6.43333333333333,13,5,3,1,Medio
270,0,19.0,9.533333333333328,71.0,6.45,13,5,3,1,Medio
260,0,19.066666666666695,9.83,70.6666666666667,6.46666666666667,13,5,3,1,Medio
230,0,19.1,9.83,70.3333333333333,6.48333333333333,13,5,3,1,Medio
200,0,19.1666666666667,9.6,70.0,6.5,14,5,3,1,Medio
90,0,19.1333333333333,9.6,70.1666666666667,6.51666666666667,14,5,3,1,Medio
100,0,19.2,9.72666666666667,70.3333333333333,6.53333333333333,14,5,3,1,Medio
110,0,19.2,9.86,70.5,6.55,14,5,3,1,Medio
90,0,19.2,9.6,70.6666666666667,6.56666666666667,14,5,3,1,Medio
100,0,19.23,9.6,70.8333333333333,6.5833333333333295,14,5,3,1,Medio
100,0,19.29,9.5,71.0,6.6,15,5,3,1,Medio
90,0,19.29,9.56666666666667,70.6666666666667,6.66666666666667,15,5,3,1,Medio
80,0,19.29,9.6,70.3333333333333,6.73333333333333,15,5,3,1,Medio
80,0,19.29,9.733333333333329,70.0,6.8,15,5,3,1,Medio
80,0,19.29,9.845,69.6666666666667,6.86666666666667,15,5,3,1,Medio
60,0,19.29,10.03,69.3333333333333,6.93333333333333,15,5,3,1,Medio
90,0,19.29,9.69666666666667,69.0,7.0,16,5,3,1,Medio
80,0,19.26,9.5,68.8333333333333,7.01666666666667,16,5,3,1,Medio
110,0,19.2,9.36666666666667,68.6666666666667,7.03333333333333,16,5,3,1,Medio
120,0,19.2,9.25666666666667,68.5,7.05,16,5,3,1,Medio
100,0,19.2,9.39,68.3333333333333,7.06666666666667,16,5,3,1,Medio
110,0,19.2,9.42666666666667,68.1666666666667,7.0833333333333295,16,5,3,1,Medio
100,0,19.2,9.5,68.0,7.1,17,5,3,1,Medio
100,0,19.2,9.3,68.0,7.06666666666667,17,5,3,1,Medio
90,0,19.2,9.1,68.0,7.03333333333333,17,5,3,1,Medio
80,0,19.26,8.96333333333333,68.0,7.0,17,5,3,1,Medio
80,0,19.39,8.83,68.0,6.96666666666667,17,5,3,1,Medio
90,0,19.463333333333296,8.66,68.0,6.93333333333333,17,5,3,1,Medio
110,0,19.6,8.46,68.0,6.9,18,5,3,1,Medio
110,10,19.6666666666667,8.3,68.1666666666667,6.85,18,5,3,1,Medio
130,30,19.73,8.22666666666667,68.3333333333333,6.8,18,5,3,1,Medio
220,20,19.79,8.03333333333333,68.5,6.75,18,5,3,1,Medio
200,20,19.89,7.7175,68.6666666666667,6.7,18,5,3,1,Medio
150,10,19.89,7.53,68.8333333333333,6.65,18,5,3,1,Medio
140,10,19.89,7.4,69.0,6.6,19,5,3,1,Medio
120,10,19.89,7.3333333333333295,69.8333333333333,6.51666666666667,19,5,3,1,Medio
90,0,19.9266666666667,7.19,70.6666666666667,6.43333333333333,19,5,3,1,Medio
100,0,20.0,7.1233333333333295,71.5,6.35,19,5,3,1,Medio
110,0,20.0,7.09,72.3333333333333,6.26666666666667,19,5,3,1,Medio
120,0,20.0,7.03,73.1666666666667,6.18333333333333,19,5,3,1,Medio
140,10,20.0,7.0,74.0,6.1,20,5,3,1,Medio
110,0,20.1,6.95,74.8333333333333,6.06666666666667,20,5,3,1,Medio
100,0,20.1,6.9,75.6666666666667,6.03333333333333,20,5,3,1,Medio
120,0,20.1,6.9,76.5,6.0,20,5,3,1,Medio
100,0,20.1,6.8,77.3333333333333,5.96666666666667,20,5,3,1,Medio
80,10,20.1,6.8,78.1666666666667,5.93333333333333,20,5,3,1,Medio
100,0,20.1,6.763333333333329,79.0,5.9,21,5,3,1,Medio
100,0,20.1,6.69,79.3333333333333,5.8333333333333295,21,5,3,1,Medio
100,0,20.033333333333296,6.59,79.6666666666667,5.76666666666667,21,5,3,1,Medio
100,0,20.0,6.5675,80.0,5.7,21,5,3,1,Medio
90,0,20.0,6.5,80.3333333333333,5.633333333333329,21,5,3,1,Medio
100,0,20.0,6.46666666666667,80.6666666666667,5.56666666666667,21,5,3,1,Medio
90,0,19.9266666666667,6.4,81.0,5.5,22,5,3,1,Medio
90,0,19.89,6.3,81.3333333333333,5.46666666666667,22,5,3,1,Medio
80,30,19.89,6.22666666666667,81.6666666666667,5.43333333333333,22,5,3,1,Medio
40,0,19.79,6.19,82.0,5.4,22,5,3,1,Medio
70,0,19.79,6.19,82.3333333333333,5.36666666666667,22,5,3,1,Medio
60,0,19.745,6.09,82.6666666666667,5.3333333333333295,22,5,3,1,Medio
50,0,19.7,6.09,83.0,5.3,23,5,3,1,Medio
30,10,19.6333333333333,6.06,83.1666666666667,5.26666666666667,23,5,3,1,Medio
30,0,19.6,6.0,83.3333333333333,5.23333333333333,23,5,3,1,Medio
40,0,19.6,5.96666666666667,83.5,5.2,23,5,3,1,Medio
50,0,19.5,5.9,83.6666666666667,5.16666666666667,23,5,3,1,Medio
60,0,19.5,5.86666666666667,83.8333333333333,5.133333333333329,23,5,3,1,Medio
50,0,19.463333333333296,5.8,84.0,5.1,0,6,3,1,Medio
60,0,19.39,5.8,83.6666666666667,5.11666666666667,0,6,3,1,Medio
70,0,19.3566666666667,5.7725,83.3333333333333,5.133333333333329,0,6,3,1,Medio
60,0,19.29,5.69,83.0,5.15,0,6,3,1,Medio
50,10,19.26,5.69,82.6666666666667,5.16666666666667,0,6,3,1,Medio
60,0,19.2,5.69,82.3333333333333,5.18333333333333,0,6,3,1,Medio
50,0,19.2,5.69,82.0,5.2,1,6,3,1,Medio
50,0,19.1333333333333,5.69,81.6666666666667,5.21666666666667,1,6,3,1,Medio
60,0,19.1,5.69,81.3333333333333,5.23333333333333,1,6,3,1,Medio
50,0,19.1,5.69,81.0,5.25,1,6,3,1,Medio
60,0,19.0,5.65666666666667,80.6666666666667,5.26666666666667,1,6,3,1,Medio
70,0,19.0,5.65666666666667,80.3333333333333,5.28333333333333,1,6,3,1,Medio
50,0,18.89,5.6233333333333295,80.0,5.3,2,6,3,1,Medio
60,10,18.89,5.69,79.3333333333333,5.26666666666667,2,6,3,1,Medio
50,0,18.89,5.69,78.6666666666667,5.23333333333333,2,6,3,1,Medio
50,0,18.79,5.69,78.0,5.2,2,6,3,1,Medio
40,0,18.79,5.6233333333333295,77.3333333333333,5.16666666666667,2,6,3,1,Medio
40,0,18.76,5.69,76.6666666666667,5.133333333333329,2,6,3,1,Medio
30,0,18.7,5.65666666666667,76.0,5.1,3,6,3,1,Medio
40,0,18.7,5.59,76.1666666666667,5.0833333333333295,3,6,3,1,Medio
70,0,18.6333333333333,5.59,76.3333333333333,5.06666666666667,3,6,3,1,Medio
60,0,18.6666666666667,5.59,76.5,5.05,3,6,3,1,Medio
60,10,18.6,5.59,76.6666666666667,5.03333333333333,3,6,3,1,Medio
50,0,18.6,5.5,76.8333333333333,5.01666666666667,3,6,3,1,Medio
50,0,18.533333333333296,5.5,77.0,5.0,4,6,3,1,Medio
60,0,18.5,5.5,77.0,4.98333333333333,4,6,3,1,Medio
50,0,18.5,5.5,77.0,4.96666666666667,4,6,3,1,Medio
60,0,18.39,5.4,77.0,4.95,4,6,3,1,Medio
60,0,18.39,5.4,77.0,4.93333333333333,4,6,3,1,Medio
60,0,18.3566666666667,5.4,77.0,4.91666666666667,4,6,3,1,Medio
50,0,18.3566666666667,5.4,77.0,4.9,5,6,3,1,Medio
60,0,18.29,5.3,77.3333333333333,4.883333333333329,5,6,3,1,Medio
50,0,18.29,5.3,77.6666666666667,4.86666666666667,5,6,3,1,Medio
50,0,18.29,5.3,78.0,4.85,5,6,3,1,Medio
50,0,18.2,5.3,78.3333333333333,4.8333333333333295,5,6,3,1,Medio
60,0,18.2,5.3,78.6666666666667,4.81666666666667,5,6,3,1,Medio
60,0,18.2,5.3,79.0,4.8,6,6,3,1,Medio
60,0,18.1333333333333,5.3,79.0,4.8,6,6,3,1,Medio
50,0,18.1666666666667,5.3,79.0,4.8,6,6,3,1,Medio
50,0,18.1,5.3,79.0,4.8,6,6,3,1,Medio
40,0,18.1,5.3,79.0,4.8,6,6,3,1,Medio
40,0,18.1,5.3,79.0,4.8,6,6,3,1,Medio
30,0,18.1,5.3,79.0,4.8,7,6,3,1,Medio
50,0,18.1,5.3,79.3333333333333,4.8333333333333295,7,6,3,1,Medio
60,0,18.1,5.3333333333333295,79.6666666666667,4.86666666666667,7,6,3,1,Medio
60,0,18.033333333333296,5.4,80.0,4.9,7,6,3,1,Medio
60,0,18.0,5.43333333333333,80.3333333333333,4.93333333333333,7,6,3,1,Medio
60,0,18.0,5.5,80.6666666666667,4.96666666666667,7,6,3,1,Medio
80,0,18.0,5.5,81.0,5.0,8,6,3,1,Medio
110,0,18.0,5.5,81.0,5.01666666666667,8,6,3,1,Medio
100,0,18.0,5.59,81.0,5.03333333333333,8,6,3,1,Medio
90,0,18.0,5.59,81.0,5.05,8,6,3,1,Medio
100,0,18.0,5.69,81.0,5.06666666666667,8,6,3,1,Medio
100,0,18.0,5.8,81.0,5.0833333333333295,8,6,3,1,Medio
